Frame         Time          Elec          VdW           Total         
499           499           -699.335      -53.2604      -752.596      
500           500           -522.47       -58.8689      -581.338      
501           501           -619.62       -61.615       -681.235      
502           502           -736.684      -54.8265      -791.511      
503           503           -629.05       -53.4194      -682.469      
504           504           -637.689      -67.8901      -705.579      
505           505           -698.419      -55.9741      -754.393      
506           506           -531.768      -47.4996      -579.267      
507           507           -741.134      -63.8086      -804.942      
508           508           -621.262      -60.4938      -681.756      
509           509           -684.508      -60.8789      -745.387      
510           510           -755.052      -51.5272      -806.579      
511           511           -719.181      -58.0846      -777.266      
512           512           -553.959      -56.3416      -610.301      
513           513           -487.473      -62.3752      -549.848      
514           514           -401.669      -54.5183      -456.188      
515           515           -732.692      -63.384       -796.076      
516           516           -722.36       -46.3532      -768.713      
517           517           -713.938      -49.7621      -763.7        
518           518           -593.421      -59.2535      -652.675      
519           519           -482.36       -47.1466      -529.507      
520           520           -615.893      -54.2112      -670.104      
521           521           -697.848      -50.72        -748.568      
522           522           -767.82       -42.2344      -810.054      
523           523           -743.493      -33.7038      -777.196      
524           524           -876.822      -52.5539      -929.376      
525           525           -668.376      -54.7808      -723.157      
526           526           -719.004      -49.4473      -768.451      
527           527           -674.462      -49.6284      -724.09       
528           528           -816.3        -51.3596      -867.66       
529           529           -888.997      -43.559       -932.556      
530           530           -739.573      -38.0927      -777.665      
531           531           -797.209      -43.7081      -840.917      
532           532           -779.783      -46.59        -826.373      
533           533           -609.405      -47.0807      -656.485      
534           534           -430.308      -48.9036      -479.211      
535           535           -587.71       -49.6447      -637.355      
536           536           -651.337      -36.2261      -687.563      
537           537           -545.138      -42.5414      -587.679      
538           538           -622.639      -39.5878      -662.227      
539           539           -733.649      -45.5759      -779.225      
540           540           -740.023      -37.8866      -777.909      
541           541           -603.294      -48.2324      -651.527      
542           542           -757.991      -38.948       -796.939      
543           543           -590.347      -42.007       -632.354      
544           544           -695.984      -45.6405      -741.624      
545           545           -524.466      -36.7221      -561.188      
546           546           -694.171      -48.4154      -742.587      
547           547           -484.1        -49.8439      -533.944      
548           548           -668.187      -51.7967      -719.984      
549           549           -633.75       -48.7631      -682.513      
550           550           -599.519      -49.546       -649.065      
551           551           -469.976      -46.7026      -516.678      
552           552           -619.408      -56.3252      -675.734      
553           553           -510.811      -62.1365      -572.948      
554           554           -409.992      -51.9942      -461.986      
555           555           -412.709      -42.9451      -455.654      
556           556           -527.74       -42.3006      -570.041      
557           557           -713.012      -59.2331      -772.245      
558           558           -686.266      -50.2748      -736.541      
559           559           -408.326      -54.6759      -463.002      
560           560           -462.293      -62.6816      -524.975      
561           561           -584.382      -60.2159      -644.598      
562           562           -585.791      -58.2539      -644.045      
563           563           -552.047      -64.4981      -616.545      
564           564           -680.711      -60.7454      -741.456      
565           565           -502.489      -57.1459      -559.635      
566           566           -565.307      -62.8534      -628.16       
567           567           -616.823      -60.83        -677.653      
568           568           -671.873      -62.1578      -734.03       
569           569           -533.699      -61.1375      -594.836      
570           570           -466.691      -68.0427      -534.733      
571           571           -666.197      -56.8789      -723.076      
572           572           -575.428      -50.3567      -625.784      
573           573           -380.575      -55.0881      -435.663      
574           574           -746.799      -71.949       -818.748      
575           575           -505.978      -59.6923      -565.67       
576           576           -621.558      -51.6353      -673.193      
577           577           -530.853      -62.1881      -593.041      
578           578           -671.164      -65.8596      -737.024      
579           579           -878.729      -57.0557      -935.785      
580           580           -488.507      -61.4618      -549.969      
581           581           -711.991      -44.9869      -756.977      
582           582           -784.149      -46.9878      -831.137      
583           583           -755.562      -53.4284      -808.99       
584           584           -358.692      -61.594       -420.286      
585           585           -929.08       -56.1232      -985.204      
586           586           -483.336      -56.2269      -539.563      
587           587           -640.516      -59.9988      -700.514      
588           588           -512.307      -51.4351      -563.743      
589           589           -681.822      -59.5006      -741.322      
590           590           -436.595      -49.1421      -485.737      
591           591           -528.877      -59.0851      -587.962      
592           592           -601.584      -58.9419      -660.526      
593           593           -613.699      -54.85        -668.549      
594           594           -691.863      -43.9148      -735.778      
595           595           -610.974      -57.7801      -668.754      
596           596           -616.13       -49.7766      -665.907      
597           597           -614.209      -51.6645      -665.873      
598           598           -466.418      -51.5451      -517.963      
599           599           -811.263      -47.4578      -858.721      
600           600           -552.187      -46.1952      -598.382      
601           601           -789.059      -49.0843      -838.143      
602           602           -658.661      -51.7906      -710.452      
603           603           -772.126      -52.2854      -824.411      
604           604           -480.007      -41.595       -521.602      
605           605           -553.639      -46.9758      -600.615      
606           606           -696.304      -38.9388      -735.243      
607           607           -584.992      -30.9113      -615.904      
608           608           -788.809      -36.8797      -825.689      
609           609           -491.248      -43.3804      -534.628      
610           610           -317.039      -36.2183      -353.258      
611           611           -566.489      -43.1249      -609.614      
612           612           -681.569      -35.5727      -717.141      
613           613           -543.945      -40.3291      -584.274      
614           614           -611.033      -47.2871      -658.32       
615           615           -696.876      -38.4662      -735.343      
616           616           -479.894      -41.0452      -520.939      
617           617           -690.727      -46.1023      -736.83       
618           618           -596.147      -45.2755      -641.423      
619           619           -686.857      -48.1465      -735.003      
620           620           -755.834      -44.4823      -800.317      
621           621           -874.701      -49.189       -923.89       
622           622           -638.772      -45.9765      -684.749      
623           623           -658.328      -53.3452      -711.673      
624           624           -665.841      -41.6308      -707.472      
625           625           -458.521      -56.3698      -514.891      
626           626           -601.419      -51.3584      -652.777      
627           627           -758.238      -45.4996      -803.737      
628           628           -575.117      -61.0794      -636.197      
629           629           -585.04       -51.8829      -636.923      
630           630           -687.63       -53.8759      -741.506      
631           631           -676.558      -59.1068      -735.664      
632           632           -574.177      -50.8694      -625.047      
633           633           -566.594      -50.4521      -617.046      
634           634           -360.164      -59.6098      -419.774      
635           635           -845.522      -42.0041      -887.526      
636           636           -789.097      -50.3948      -839.492      
637           637           -636.53       -52.2581      -688.789      
638           638           -689.131      -48.5221      -737.653      
639           639           -600.657      -53.1694      -653.827      
640           640           -606.024      -48.0316      -654.056      
641           641           -426.269      -50.5143      -476.784      
642           642           -354.164      -46.3343      -400.498      
643           643           -627.329      -48.8499      -676.179      
644           644           -474.249      -45.34        -519.589      
645           645           -523.986      -51.2793      -575.266      
646           646           -529.539      -44.0448      -573.584      
647           647           -627.301      -48.6982      -675.999      
648           648           -465.77       -41.2207      -506.99       
649           649           -461.628      -42.8264      -504.454      
650           650           -385.531      -44.9603      -430.492      
651           651           -548.29       -56.2092      -604.5        
652           652           -579.78       -49.6692      -629.45       
653           653           -547.279      -46.7535      -594.033      
654           654           -680.302      -55.844       -736.146      
655           655           -673.266      -41.152       -714.418      
656           656           -401.822      -55.1641      -456.986      
657           657           -498.758      -44.5845      -543.343      
658           658           -475.25       -48.4591      -523.709      
659           659           -597.429      -44.4602      -641.889      
660           660           -505.427      -53.7148      -559.142      
661           661           -557.595      -45.3784      -602.973      
662           662           -339.472      -39.8796      -379.351      
