Frame         Time          Elec          VdW           Total         
427           427           -559.2        -47.8884      -607.089      
428           428           -591.857      -49.1229      -640.979      
429           429           -558.864      -44.7684      -603.633      
430           430           -547.038      -56.1676      -603.205      
431           431           -463.813      -58.2112      -522.024      
432           432           -509.855      -65.1313      -574.986      
433           433           -435.323      -59.9105      -495.233      
434           434           -491.217      -69.1582      -560.375      
435           435           -516.996      -69.845       -586.841      
436           436           -604.648      -69.3274      -673.976      
437           437           -527.907      -71.1099      -599.017      
438           438           -527.971      -50.702       -578.673      
439           439           -501.736      -65.706       -567.442      
440           440           -452.464      -70.4147      -522.879      
441           441           -381.469      -67.7804      -449.249      
442           442           -537.051      -64.9653      -602.016      
443           443           -468.737      -67.8675      -536.605      
444           444           -599.399      -54.237       -653.635      
445           445           -458.649      -67.4284      -526.077      
446           446           -561.496      -57.9575      -619.454      
447           447           -575.412      -56.202       -631.614      
448           448           -608.077      -55.0899      -663.167      
449           449           -587.234      -60.1711      -647.405      
450           450           -601.659      -65.433       -667.092      
451           451           -622.788      -66.7327      -689.52       
452           452           -557.779      -64.6415      -622.42       
453           453           -623.355      -70.3091      -693.664      
454           454           -678.095      -63.5533      -741.648      
455           455           -594.53       -57.7073      -652.237      
456           456           -632.327      -55.8985      -688.225      
457           457           -644.531      -67.0947      -711.626      
458           458           -595.686      -65.211       -660.897      
459           459           -600.01       -59.9595      -659.97       
460           460           -604.649      -55.3962      -660.045      
461           461           -451.697      -54.1322      -505.829      
462           462           -524.557      -51.8739      -576.431      
463           463           -520.665      -57.4935      -578.158      
464           464           -523.317      -57.2271      -580.544      
465           465           -470.158      -61.2943      -531.452      
466           466           -374.334      -55.6951      -430.029      
467           467           -484.25       -44.772       -529.022      
468           468           -458.367      -61.1092      -519.476      
469           469           -389.455      -51.1236      -440.579      
470           470           -363.866      -52.5634      -416.43       
471           471           -394.274      -59.1231      -453.398      
472           472           -341.714      -53.1799      -394.894      
473           473           -351.377      -57.3017      -408.679      
474           474           -362.158      -59.4711      -421.629      
475           475           -399.671      -51.7014      -451.372      
476           476           -386.702      -53.947       -440.649      
477           477           -392.808      -52.0738      -444.882      
478           478           -434.096      -40.8049      -474.901      
479           479           -455.192      -52.6913      -507.883      
480           480           -427.481      -49.9485      -477.43       
481           481           -548.124      -45.7536      -593.878      
482           482           -532.599      -58.0173      -590.616      
483           483           -498.631      -55.853       -554.484      
484           484           -503.343      -51.0198      -554.363      
485           485           -459.561      -61.9865      -521.548      
486           486           -585.648      -49.884       -635.532      
487           487           -550.87       -55.6207      -606.49       
488           488           -411.039      -47.5838      -458.623      
489           489           -446.597      -49.548       -496.145      
490           490           -482.499      -51.4432      -533.942      
491           491           -502.504      -47.7513      -550.256      
492           492           -468.842      -57.5055      -526.348      
493           493           -472.474      -49.7793      -522.254      
494           494           -467.457      -54.6207      -522.078      
495           495           -414.581      -61.3252      -475.906      
496           496           -493.746      -43.8585      -537.604      
497           497           -329.526      -48.5531      -378.079      
498           498           -389.121      -52.9341      -442.055      
499           499           -344.684      -57.3757      -402.059      
500           500           -376.908      -64.7891      -441.697      
501           501           -411.827      -47.1661      -458.993      
502           502           -461.184      -52.6387      -513.822      
503           503           -350.538      -57.7554      -408.294      
504           504           -502.867      -42.2793      -545.146      
505           505           -393.115      -58.4574      -451.572      
506           506           -374.998      -72.2497      -447.247      
507           507           -390.132      -66.6725      -456.804      
508           508           -387.892      -69.0529      -456.945      
509           509           -299.617      -65.405       -365.022      
510           510           -341.627      -68.3657      -409.993      
511           511           -316.064      -61.8479      -377.912      
512           512           -375.94       -61.2882      -437.228      
513           513           -365.483      -68.5109      -433.994      
514           514           -322.423      -62.4308      -384.853      
515           515           -339.194      -73.4953      -412.689      
516           516           -326.32       -63.0514      -389.371      
517           517           -323.294      -59.4696      -382.763      
518           518           -275.15       -52.389       -327.539      
519           519           -215.459      -71.8315      -287.29       
520           520           -336.125      -66.2574      -402.382      
521           521           -347.932      -71.8041      -419.736      
522           522           -325.478      -76.4905      -401.969      
523           523           -347.678      -72.6813      -420.359      
524           524           -324.427      -82.2262      -406.653      
525           525           -373.676      -68.4271      -442.103      
526           526           -349.786      -73.9125      -423.698      
527           527           -368.368      -61.6111      -429.979      
528           528           -420.161      -66.056       -486.217      
529           529           -422.53       -65.2878      -487.818      
530           530           -302.184      -74.2665      -376.45       
531           531           -263.507      -69.5518      -333.059      
532           532           -353.354      -72.4379      -425.792      
533           533           -305.62       -66.0423      -371.662      
534           534           -366.433      -67.6317      -434.065      
535           535           -315.483      -68.7721      -384.255      
536           536           -259.527      -76.6082      -336.135      
537           537           -321.635      -69.375       -391.01       
538           538           -337.442      -62.5404      -399.982      
539           539           -320.823      -64.6911      -385.514      
540           540           -354.547      -55.2646      -409.811      
541           541           -262.277      -58.1243      -320.401      
542           542           -222.467      -47.8407      -270.308      
543           543           -240.343      -57.1007      -297.443      
544           544           -365.609      -50.4247      -416.034      
545           545           -245.16       -56.8025      -301.963      
546           546           -186.132      -57.5242      -243.656      
547           547           -155.751      -60.2884      -216.039      
548           548           -174.696      -59.2939      -233.99       
549           549           -164.551      -63.9223      -228.473      
550           550           -307.327      -54.953       -362.28       
551           551           -243.927      -61.4169      -305.343      
552           552           -228.004      -49.916       -277.92       
553           553           -218.091      -54.3804      -272.471      
554           554           -223.864      -47.6033      -271.467      
555           555           -260.166      -56.8736      -317.04       
556           556           -204.889      -55.4892      -260.378      
557           557           -235.897      -58.1789      -294.075      
558           558           -160.199      -55.6962      -215.895      
559           559           -316.399      -64.134       -380.533      
560           560           -332.87       -55.1352      -388.005      
561           561           -291.521      -63.0854      -354.606      
562           562           -246.534      -67.1818      -313.716      
563           563           -256.012      -57.2658      -313.278      
564           564           -305.558      -58.356       -363.914      
565           565           -315.072      -55.3634      -370.436      
566           566           -207.679      -55.0599      -262.738      
567           567           -273.768      -58.671       -332.439      
568           568           -241.964      -65.6651      -307.63       
569           569           -237.63       -70.5964      -308.226      
570           570           -222.008      -66.1065      -288.114      
571           571           -247.018      -69.0823      -316.1        
572           572           -296.927      -62.5649      -359.492      
573           573           -352.835      -64.038       -416.873      
574           574           -337.855      -77.1093      -414.965      
575           575           -183.283      -72.1293      -255.412      
576           576           -236.219      -66.047       -302.266      
577           577           -284.192      -73.6103      -357.802      
578           578           -234.305      -80.1008      -314.405      
579           579           -219.956      -74.0647      -294.021      
580           580           -246.166      -80.29        -326.456      
581           581           -312.87       -63.5846      -376.455      
582           582           -288.008      -58.6577      -346.666      
583           583           -332.763      -66.7029      -399.466      
584           584           -240.046      -64.4588      -304.505      
585           585           -172.587      -73.1084      -245.695      
586           586           -244.543      -72.4288      -316.972      
587           587           -282.762      -71.3342      -354.096      
588           588           -330.193      -67.277       -397.47       
589           589           -278.861      -60.3342      -339.196      
590           590           -284.153      -73.3812      -357.534      
591           591           -266.102      -66.0058      -332.108      
592           592           -314.254      -74.3772      -388.631      
593           593           -400.52       -53.2402      -453.76       
594           594           -291.747      -63.1756      -354.923      
595           595           -414.533      -61.2885      -475.822      
596           596           -346.692      -71.2036      -417.895      
597           597           -336.743      -58.6062      -395.349      
598           598           -341.383      -67.381       -408.764      
599           599           -357.653      -70.2402      -427.893      
600           600           -236.137      -71.6902      -307.827      
601           601           -156.574      -75.5217      -232.096      
602           602           -287.777      -73.5292      -361.306      
603           603           -365.964      -76.0613      -442.025      
604           604           -241.218      -84.2232      -325.442      
605           605           -451.468      -71.604       -523.072      
606           606           -289.832      -71.8573      -361.689      
607           607           -376.603      -72.5951      -449.198      
608           608           -246.547      -68.5333      -315.08       
609           609           -212.102      -64.5096      -276.611      
610           610           -254.986      -70.2397      -325.226      
611           611           -279.658      -65.895       -345.553      
612           612           -268.215      -68.1872      -336.402      
613           613           -207.891      -69.544       -277.435      
614           614           -251.947      -65.5652      -317.512      
615           615           -349.125      -65.0951      -414.22       
616           616           -342.495      -72.612       -415.107      
617           617           -254.204      -64.3442      -318.548      
618           618           -314.992      -67.0769      -382.068      
619           619           -351.936      -61.2134      -413.15       
620           620           -249.925      -69.8797      -319.805      
621           621           -357.999      -77.1166      -435.116      
622           622           -363.59       -64.8575      -428.447      
623           623           -353.678      -62.0881      -415.766      
624           624           -242.462      -57.4899      -299.952      
625           625           -366.508      -61.3551      -427.863      
626           626           -237.689      -66.9901      -304.679      
627           627           -185.187      -66.8764      -252.063      
628           628           -342.897      -74.7522      -417.649      
629           629           -283.028      -76.3092      -359.337      
630           630           -249.874      -65.1682      -315.042      
631           631           -297.979      -68.9264      -366.905      
632           632           -305.12       -66.1523      -371.272      
