Frame         Time          Elec          VdW           Total         
511           511           -1109.85      -45.6804      -1155.53      
512           512           -1190.5       -50.0925      -1240.59      
513           513           -1212.2       -46.9724      -1259.17      
514           514           -1207.47      -48.9805      -1256.45      
515           515           -1268.04      -54.03        -1322.07      
516           516           -1259         -48.4161      -1307.41      
517           517           -1286.08      -53.8167      -1339.89      
518           518           -1206.54      -42.1757      -1248.71      
519           519           -1147.17      -44.3183      -1191.49      
520           520           -1222.47      -43.2591      -1265.73      
521           521           -1252.3       -56.1698      -1308.47      
522           522           -1274.26      -53.5825      -1327.84      
523           523           -1210.87      -45.8521      -1256.72      
524           524           -1100.11      -50.4971      -1150.6       
525           525           -1048.9       -37.2709      -1086.17      
526           526           -1092.26      -40.7049      -1132.96      
527           527           -1174.65      -48.0753      -1222.73      
528           528           -1278.37      -39.7645      -1318.13      
529           529           -1290.6       -58.5751      -1349.17      
530           530           -1272.85      -47.9273      -1320.78      
531           531           -1231.35      -53.6658      -1285.01      
532           532           -1293.3       -52.3213      -1345.62      
533           533           -1349.3       -62.614       -1411.92      
534           534           -1361.79      -61.6479      -1423.44      
535           535           -1353.68      -65.5237      -1419.2       
536           536           -1389         -66.3417      -1455.34      
537           537           -1445.04      -62.9546      -1508         
538           538           -1441.21      -61.1529      -1502.36      
539           539           -1320.84      -67.9012      -1388.74      
540           540           -1306.25      -60.0829      -1366.33      
541           541           -1358.11      -60.2563      -1418.37      
542           542           -1277.04      -61.2542      -1338.29      
543           543           -1389.32      -62.2465      -1451.56      
544           544           -1523.81      -74.1035      -1597.91      
545           545           -1504.02      -68.4256      -1572.45      
546           546           -1487.84      -67.602       -1555.44      
547           547           -1370.3       -69.3338      -1439.63      
548           548           -1449.65      -64.5035      -1514.15      
549           549           -1447.39      -67.5208      -1514.91      
550           550           -1505.61      -58.5224      -1564.13      
551           551           -1571.65      -59.6825      -1631.33      
552           552           -1412.11      -49.3676      -1461.48      
553           553           -1440.03      -67.2702      -1507.3       
554           554           -1456.44      -66.0293      -1522.47      
555           555           -1485.52      -54.7523      -1540.28      
556           556           -1525.68      -57.8396      -1583.52      
557           557           -1696.84      -65.8392      -1762.68      
558           558           -1740.9       -60.7134      -1801.61      
559           559           -1728.34      -67.1272      -1795.46      
560           560           -1674.54      -68.2219      -1742.77      
561           561           -1745.37      -72.6744      -1818.05      
562           562           -1714.66      -58.5471      -1773.21      
563           563           -1643.34      -57.0665      -1700.41      
564           564           -1700.85      -73.7378      -1774.59      
565           565           -1710.18      -62.8447      -1773.02      
566           566           -1704.94      -75.7034      -1780.65      
567           567           -1704.1       -63.0442      -1767.14      
568           568           -1695.41      -64.1762      -1759.59      
569           569           -1756.45      -65.1331      -1821.58      
570           570           -1702.13      -67.1273      -1769.26      
571           571           -1706.88      -64.556       -1771.44      
572           572           -1745.5       -79.2509      -1824.75      
573           573           -1653.38      -60.0709      -1713.45      
574           574           -1573.84      -68.4761      -1642.32      
575           575           -1443.19      -80.6929      -1523.89      
576           576           -1424.69      -66.5845      -1491.27      
577           577           -1463.3       -62.9434      -1526.24      
578           578           -1449.87      -77.8149      -1527.68      
579           579           -1438.43      -57.6039      -1496.04      
