Frame         Time          Elec          VdW           Total         
516           516           -1247.79      -57.304       -1305.09      
517           517           -1242.82      -61.5017      -1304.32      
518           518           -1192.4       -71.0097      -1263.41      
519           519           -1171.55      -58.2989      -1229.84      
520           520           -1212.84      -65.7928      -1278.63      
521           521           -1240.72      -62.257       -1302.97      
522           522           -1230.18      -53.0782      -1283.26      
523           523           -1386.53      -43.9761      -1430.5       
524           524           -1342.04      -65.2478      -1407.29      
525           525           -1333.67      -67.2372      -1400.91      
526           526           -1379.42      -61.1688      -1440.59      
527           527           -1351.57      -61.7775      -1413.35      
528           528           -1391.29      -63.2136      -1454.5       
529           529           -1442.08      -55.1097      -1497.19      
530           530           -1413.36      -50.2044      -1463.56      
531           531           -1390.01      -55.2085      -1445.21      
532           532           -1365.31      -58.451       -1423.76      
533           533           -1351.05      -58.0454      -1409.1       
534           534           -1271.79      -61.1322      -1332.92      
535           535           -1189.63      -62.1118      -1251.74      
536           536           -1276.31      -47.8866      -1324.2       
537           537           -1312.64      -53.0259      -1365.67      
538           538           -1297.7       -50.9684      -1348.67      
539           539           -1261.91      -56.6588      -1318.57      
540           540           -1266.23      -49.9821      -1316.21      
541           541           -1349.66      -60.3894      -1410.05      
542           542           -1359.75      -51.7086      -1411.46      
543           543           -1305.66      -54.5238      -1360.18      
544           544           -1304.75      -57.2822      -1362.03      
545           545           -1326.05      -48.645       -1374.69      
546           546           -1215.23      -60.7367      -1275.96      
547           547           -1227.24      -62.2525      -1289.49      
548           548           -1210.11      -64.4694      -1274.57      
549           549           -1217.86      -61.1325      -1279         
550           550           -1224.77      -62.01        -1286.78      
551           551           -1227.7       -58.6929      -1286.4       
552           552           -1329.68      -68.4651      -1398.15      
553           553           -1222.88      -72.9277      -1295.81      
554           554           -1254.51      -64.1257      -1318.64      
555           555           -1289.76      -54.7486      -1344.51      
556           556           -1306.09      -53.757       -1359.84      
557           557           -1232.82      -71.0325      -1303.86      
558           558           -1327.87      -60.8615      -1388.73      
559           559           -1219.81      -66.673       -1286.48      
560           560           -1193.53      -74.6388      -1268.16      
561           561           -1220.41      -71.3897      -1291.8       
562           562           -1184.47      -70.5612      -1255.03      
563           563           -1251.44      -75.773       -1327.21      
564           564           -1330.67      -71.8497      -1402.52      
